20000  0.61154366985573938020  0.00190900351363105462
20500  0.56321499944361186341  0.00175742399042568107
21000  0.51891548993762759423  0.00161800402429948553
21500  0.48476663257720309375  0.00150930614931086486
21750  0.47048917942525225744  0.00146414073307442566
22000  0.45439038673700760107  0.00141355215226769541
22324  0.43816411132621785329  0.00136209700223056170
23094  0.39767922217817963659  0.00123539535800712571
23864  0.36712380200531274932  0.00113920713987965445
23960  0.36128916289767576409  0.00112096814288656561
25000  0.32487339771557371959  0.00100706663235348927
26444  0.28177086289848607414  0.00087255620950150818
26464  0.28115872322594620547  0.00087053825003061678
27000  0.26950820331180230793  0.00083409355550280266
28000  0.24752023609576692675  0.00076554715981714096
29000  0.22695195761700320825  0.00070198556175348381
29500  0.21851814057070384489  0.00067572182543479246
29810  0.21306940630403575776  0.00065882786327165269
30000  0.20974317541112480479  0.00064836086762965113
30200  0.20608293436610652938  0.00063716173062421122
30800  0.19873867233578154656  0.00061396215382659102
