20000  1.26327467600377629786  0.00396492141377584578
20500  1.15311985797167459999  0.00362095020630355926
21000  1.06118364310803303674  0.00333198255704863448
21500  0.98309248025568141127  0.00308724413538027280
21750  0.96049985935481341226  0.00301628984314859013
22000  0.93048028359376466767  0.00292250800482738446
22324  0.89220232482449979283  0.00280234749513521512
23094  0.81182668896028964411  0.00254954271851603716
23864  0.74621532483020025506  0.00234325639415710772
23960  0.73514625862661309164  0.00230801193083844843
25000  0.66720519216572971022  0.00209584121719794776
26444  0.57269218792941023466  0.00180079713284737311
26464  0.57695353216653899597  0.00181388259765115053
27000  0.54938237845143522708  0.00172833173667638531
28000  0.49950656190445730243  0.00157314912885136386
29000  0.45639616652857845081  0.00143849753482509020
29500  0.44046539821572633366  0.00138807343005246898
29810  0.42922332841364652101  0.00135265818048250401
30000  0.42155292713065234400  0.00132853336617974865
30200  0.41363747397519662341  0.00130364880579756921
30800  0.39516373246344238535  0.00124559592197785295
