20000  5.04518292238470777988  0.01299949378562022771
20500  4.65772104098940342709  0.01214176918728300351
21000  4.30789419177497645563  0.01135777131294919175
21500  4.01107505651361861965  0.01064598147771840531
21750  3.93507527807503576511  0.01047860084014660791
22000  3.80350983742394088694  0.01010014278303096764
22324  3.66966893291613560635  0.00985414559820560476
23094  3.37648242403327136785  0.00908568235731545271
23864  3.13484205744917865388  0.00850940411973503605
23960  3.09279377057574267340  0.00836227773933473535
25000  2.82470808382871796383  0.00773706010511646027
26444  2.48585280546546849578  0.00685771308049038832
26464  2.49838618627742903300  0.00688932328296978751
27000  2.37641763350592594151  0.00658095775575810379
28000  2.20738536666806739461  0.00614103488579557499
29000  2.05020488144540902198  0.00569668038544112344
29500  1.98398289394125315610  0.00555631641381716234
29810  1.94590195135795007708  0.00542699451313167699
30000  1.91993871807530669393  0.00535112560092015650
30200  1.89638913910277806529  0.00528761758757024820
30800  1.81437554571670855985  0.00507375091654210363
