20000  0.73936136570162003245  0.00220552745811493931
20500  0.62263866084080965457  0.00186099314703193222
21000  0.52895377941321874982  0.00158445668339491199
21500  0.45585330787138861330  0.00136860345376752955
21750  0.42447292772512412729  0.00127546049190179812
22000  0.39864960998652010371  0.00119870579909347411
22324  0.36700349329503612061  0.00110529229928380164
23094  0.30462817514714857214  0.00091992056320926131
23864  0.25632499480867987351  0.00077611032055477705
23960  0.25263369601123514263  0.00076480551639478882
25000  0.20429539692065054601  0.00062071468933077353
26444  0.15763983268484285660  0.00048094282084546684
26464  0.15688117646279056694  0.00047865045814314170
27000  0.14246375743240929923  0.00043540690040515847
28000  0.12215163947498490493  0.00037419067865468648
29000  0.10560426633535538454  0.00032414712220659489
29500  0.09797642479701959561  0.00030120048306007599
29810  0.09315905909489739789  0.00028669461275520643
30000  0.09098757475949773021  0.00028003888358308070
30200  0.08860509599479537979  0.00027282910013723578
30800  0.08196915373006839756  0.00025267767434536344
