20000  0.72810240239037316012  0.00117204338471290715
20500  0.73516692775932368509  0.00119615149739643405
21000  0.71365795095411255211  0.00110392688271595402
21500  0.61468701546784443313  0.00091147866199139927
21750  0.54557824333330762201  0.00084941399472190590
22000  0.47132132202110993413  0.00082402907878931578
22324  0.38370209424913725993  0.00074443465401932945
23094  0.23972218755700466786  0.00052892083986718545
23864  0.16015417556257818821  0.00037554773769219596
23960  0.15277035699449992290  0.00036132068436774589
25000  0.09856231773055515455  0.00024195464138950022
26444  0.06032664592121535219  0.00015420452941671721
26464  0.06001480801462859282  0.00015377279868665996
27000  0.05106302957725874364  0.00013262716277801838
28000  0.03888759196229656101  0.00010352423527302674
29000  0.03027680991279815825  0.00008226126813484189
29500  0.02689509935258516116  0.00007383527465555821
29810  0.02522862518189292538  0.00006961892629019622
30000  0.02414243825661951254  0.00006686041418729243
30200  0.02324528371992744952  0.00006457754242381698
30800  0.02054243788378780355  0.00005767158141167058
