20000  10.23871515891558559019  0.03209681826847246566
20500  9.30139080380115856883  0.02915948685383397063
21000  8.49831335674920396173  0.02664654902470259268
21500  7.58184462246279622377  0.02378891640230079360
21750  7.20883936629330168699  0.02262330733903109362
22000  6.81742254484212217847  0.02140112492978970757
22324  6.27645579869983727406  0.01970609449378725453
23094  5.32440479880143158198  0.01672590558694279222
23864  4.55333193851897011228  0.01431083143301232694
23960  4.48364104117753914380  0.01409276310784139674
25000  3.62854278307088229383  0.01141378200220150713
26444  2.76860827129302800031  0.00871434758204037672
26464  2.75767487040665670861  0.00868115466526069197
27000  2.50459755896585578583  0.00788573486615791637
28000  2.10400333429757013803  0.00662762964916253743
29000  1.79028593812209702030  0.00564203463352485300
29500  1.64189519768248270992  0.00517556066367373582
29810  1.56919742713533350020  0.00494680697880540803
30000  1.51821204904801021485  0.00478545262814213633
30200  1.47893428288341000076  0.00466309190478760450
30800  1.34757946423023744487  0.00424973359419843384
